0,-180.0,-175.0,-170.0,-165.0,-160.0,-155.0,-150.0,-145.0,-140.0,-135.0,-130.0,-125.0,-120.0,-115.0,-110.0,-105.0,-100.0,-95.0,-90.0,-85.0,-80.0,-75.0,-70.0,-65.0,-60.0,-55.0,-50.0,-45.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0
-135.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-130.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-125.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-120.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-115.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-110.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-105.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-100.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-95.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-90.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-85.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-80.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-75.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-70.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-65.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-60.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-55.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-50.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-45.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-40.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-35.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-30.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-25.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-20.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-15.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-10.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
-5.0,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42,-61.42
